791787	1987426283995845959	0.411389 -0.017799 -0.283691 -0.096757 -0.304029 0.064349 
793475	10309586628928018921	-0.043569 -0.111226 0.170383 -0.257478 0.075732 0.128052 
793811	11390385036346710532	0.048718 0.041452 0.040187 0.026077 0.019859 -0.009682 
795152	17748872645171776434	0.026185 -0.161414 0.013340 0.056170 0.089813 0.093778 
795818	453399817881053201	0.274525 -0.052157 0.046042 -0.025939 0.225344 0.006965 
796246	17247172117558355455	-0.054872 0.159094 0.222191 -0.219502 0.129964 0.021465 
796673	1897467758901788894	0.021989 -0.209789 -0.467882 0.033492 -0.067825 0.056834 
796677	4131603469160828786	0.079463 -0.024158 -0.450806 -0.345357 0.054685 -0.125246 
796928	5486856660127912463	0.113829 -0.325995 0.015786 -0.099367 0.085808 0.024751 
797782	6578071867276799444	0.376638 0.050310 -0.158382 -0.109627 0.067677 -0.063292 
797863	17416141236841921673	0.089708 0.029160 -0.567256 0.030475 -0.740394 0.333209 
797908	2213171507708489494	-0.076746 -0.304345 -0.094075 -0.057419 -0.031056 0.156347 
798173	4355097638421153767	0.469560 0.010001 -0.184945 -0.035297 0.033208 -0.102123 
798530	1519710975305659990	0.169802 -0.134473 0.119518 -0.120578 0.362893 -0.140348 
798669	8299829141413479788	0.105954 0.075766 -0.105127 -0.044773 0.175778 -0.126479 
799020	13820181945847846765	0.003381 0.047910 -0.102541 -0.101328 -0.072295 0.161561 
799192	2951166702772590498	-0.125386 -0.044738 0.215925 0.007602 -0.001160 0.027961 
799694	3796761663101533523	0.302960 -0.295456 -0.233028 0.023970 -0.023793 -0.025054 
799903	11964085374479027421	0.313419 0.130308 0.362399 -0.349154 0.023001 0.156427 
800014	17634861897792071800	0.204294 -0.013543 -0.121136 -0.085812 -0.099927 -0.073986 
800211	6802723914069054600	-0.049194 0.232225 -0.064877 -0.013940 0.024456 -0.093588 
800241	782985963718675556	0.312545 -0.165013 -0.139138 0.127496 0.021158 0.180470 
800424	9303051672044905116	0.343203 -0.035896 0.162053 -0.089710 -0.110780 -0.007792 
801073	5435536043843706378	-0.048603 0.256570 -0.056577 -0.095405 0.115528 -0.099125 
801716	9755114460781812574	-0.097023 0.085145 0.207500 0.033309 -0.046227 -0.000426 
802375	9356402206558167163	-0.023698 0.090316 -0.310802 -0.301811 0.156433 -0.013272 
803960	9056612388750739587	0.401410 0.161506 0.154620 -0.129577 -0.151245 -0.021194 
804535	5403604016857953166	0.403622 -0.089285 -0.218768 -0.110412 0.297349 0.026003 
804748	14821597576481776635	0.147852 -0.015906 0.024236 0.135105 0.185692 0.090110 
805338	9706648568164038827	0.078960 0.128571 -0.074171 -0.041231 0.084264 -0.108956 
805708	13223584330146631854	0.396743 0.067123 -0.104203 0.002526 0.001266 -0.022777 
806415	11214593434451866432	0.022476 -0.075259 -0.015360 0.016132 -0.056913 -0.001192 
806786	11253332309520650654	-0.089945 -0.029609 0.161191 0.089167 0.087708 0.151987 
807440	1111114029111650882	0.360634 -0.059107 -0.234378 -0.150890 0.025823 0.096842 
808930	8911840716047605768	-0.112706 0.016846 0.046908 0.115776 -0.136627 -0.118887 
809506	12879422181874908190	0.602245 0.086009 -0.188185 -0.049936 -0.083662 -0.234706 
810110	7707223629548344176	-0.008005 -0.028817 -0.237849 0.032294 -0.132173 -0.046904 
810240	8619250205848627045	-0.112607 -0.073732 0.005676 0.200056 -0.032430 0.052968 
810611	16466676340314684560	-0.080439 -0.142747 0.001263 -0.176790 0.177160 -0.014683 
810683	4814928676567010981	0.039698 -0.013914 -0.189755 -0.168722 -0.028357 0.029098 
810781	198292367148328646	0.315473 0.131281 0.023073 -0.066274 0.134004 -0.169666 
811034	11860524897477684375	0.000064 -0.150401 -0.072873 -0.129227 0.036137 -0.084936 
812201	13794278667333106677	-0.003635 0.051654 -0.158294 -0.141643 0.336321 -0.049841 
812492	7400785143293066028	0.045060 -0.409298 -0.190101 0.113480 -0.114829 0.019883 
812562	12393889883992856381	0.417550 -0.028192 -0.266999 -0.036768 -0.064172 0.198000 
812918	17891540750786093810	0.674502 -0.275515 -0.054225 0.167094 -0.031125 -0.155047 
813104	4117962138174724239	0.386174 -0.106258 -0.204115 -0.156925 -0.211454 -0.195555 
813746	11070493049450537076	0.374839 0.018089 -0.133771 -0.055084 -0.191776 -0.078043 
813826	18023458429953918193	-0.086284 -0.202931 0.001306 0.012131 0.000208 -0.072976 
814017	17018056592515408783	0.327694 -0.166978 -0.369734 0.171375 0.086216 0.085828 
814712	15384049600154530274	-0.091424 0.036861 0.106933 0.049886 0.125663 0.179069 
814877	4011891870876661115	0.293427 -0.127760 -0.344359 0.235285 -0.135924 -0.049231 
815027	15455528416814661254	-0.154332 0.113945 0.187638 0.125173 0.061628 -0.086067 
815280	9370524636124985906	-0.279817 -0.097376 -0.379510 -0.306546 0.453407 0.049788 
815645	4830346920415503603	0.492337 0.032043 -0.184835 -0.022582 -0.092885 0.034046 
815802	12741663456237652445	0.041845 0.115389 0.026154 0.003037 0.099434 -0.080495 
815983	555816912487635942	-0.093715 0.055812 0.067258 0.097910 0.078110 0.039920 
816693	12121123670059554804	0.003556 -0.034584 -0.280295 -0.012850 -0.004967 0.012354 
816844	4284352580130792756	-0.011110 -0.236979 -0.145891 0.052668 -0.153904 0.036326 
818094	11402302835165062570	0.243564 -0.043619 0.027285 -0.098957 -0.140516 0.043435 
818339	12317908232562441445	-0.069435 0.123938 -0.137725 -0.202229 0.126965 -0.001020 
819146	17571108017474462319	0.017591 0.432370 -0.293456 -0.645846 0.577598 0.246669 
819695	7966296573195942249	-0.125649 0.122009 0.156956 0.056536 0.002955 -0.104943 
821017	7688508064361584192	-0.041544 -0.080692 0.052240 0.017387 -0.061949 -0.300431 
821147	581285369922561133	-0.029492 -0.138796 -0.277787 0.040534 -0.012537 0.091181 
822184	16441603560549958907	0.016246 -0.148500 -0.253859 0.060423 0.085014 -0.043096 
822344	11413157454233412212	-0.072336 -0.005292 0.046076 0.155517 -0.002716 -0.093012 
822783	3971040224570996212	-0.136044 0.086608 0.137745 0.158088 -0.036400 -0.030984 
822837	6739192575351776708	-0.060268 -0.091101 0.073211 0.055347 -0.048691 -0.136886 
823173	11820785824382275990	-0.138191 -0.013611 0.125922 0.135050 -0.032330 0.069108 
823267	4151185110979802942	-0.026181 0.110818 -0.243180 -0.106152 0.081680 -0.080318 
823370	227801998695973119	-0.066478 -0.151800 0.085991 0.039642 -0.137933 0.008757 
823816	3986713763039360259	-0.113654 -0.018158 0.160134 0.042911 0.049322 0.029073 
823822	10353142878701703830	0.177449 0.095564 -0.063851 -0.274189 0.173070 0.068571 
824664	7601343563367051498	0.503664 0.101299 -0.071404 -0.233620 0.043019 0.083340 
824824	6517142558118584152	-0.030167 -0.233196 0.064926 0.002026 -0.080834 0.118939 
825330	1985584487865688416	-0.098477 -0.004820 0.015446 0.102196 -0.059381 -0.025488 
825359	14435570551430441696	-0.016732 -0.043524 -0.346542 0.087158 -0.024785 -0.096463 
825667	7382059984256680242	-0.111411 0.086395 0.163850 0.081212 -0.117373 0.014498 
826449	4935848574651151473	-0.068264 0.485258 0.101208 -0.113916 -0.044574 0.173911 
826534	16382046666642170883	-0.148534 0.094345 0.191830 0.083482 -0.028973 -0.066024 
826632	15438774357195560562	0.049775 -0.120331 0.062615 -0.007060 -0.092507 0.004677 
826692	6180306753100988795	0.169045 0.142840 -0.067758 -0.164715 0.043900 -0.003109 
827331	7030068333781405220	0.312296 0.054401 -0.205368 -0.036368 -0.024059 -0.058242 
827356	10905161290156242358	-0.105384 0.053208 0.045842 -0.074932 0.024339 0.017746 
829199	12606811374991491881	0.072705 0.070814 0.169590 -0.031757 -0.038783 0.031349 
829504	17403019128369797617	0.169494 -0.083118 0.083950 0.067422 0.029600 0.123356 
830009	10833218407732344967	0.098419 -0.082289 -0.063065 -0.038464 -0.114976 0.108668 
830119	6825978213193618851	-0.129470 0.227586 0.249728 -0.027834 -0.044293 -0.050040 
830267	7961174645723852050	0.186878 -0.008283 -0.027966 0.014984 0.013421 0.219000 
830619	12680652084529730937	-0.121414 0.035000 0.131966 0.022815 0.117077 -0.136829 
830809	36189552759291757	0.259069 0.128650 -0.314305 0.100353 -0.187128 0.144221 
830844	12709132754312447387	-0.114603 0.097800 0.127828 0.088479 0.061494 -0.003453 
834100	474311932541248004	0.325343 -0.046493 -0.023316 -0.114132 0.022945 -0.243823 
834428	11522331423477018653	-0.109496 0.127111 0.105223 0.075068 0.003415 0.163406 
834766	8625563934595257468	0.495638 0.037241 -0.143642 0.068545 0.040833 0.068777 
834968	12696818030093047074	0.045660 0.057657 -0.334057 -0.330320 0.169005 0.000845 
835611	17542366707232784776	0.248624 -0.208237 -0.054923 -0.130505 -0.004671 0.077116 
835822	18054536698473372054	0.291559 0.135211 -0.161805 0.053468 -0.216524 -0.056795 
836379	1712809400076983304	-0.103521 0.083193 0.182696 -0.038441 0.067917 -0.165010 
836657	14685111625829530374	0.549171 0.080372 0.001684 -0.102201 0.137895 -0.005615 
837127	211832677424976565	-0.053438 0.079906 0.073702 -0.230841 -0.006147 -0.173419 
837670	8500575586349274195	0.120204 -0.007501 0.096556 -0.296989 -0.113682 0.100381 
837755	11924084328569902078	-0.061043 -0.105871 0.068254 0.127122 0.046087 -0.159300 
838066	7346240838139109036	-0.046544 0.375532 0.124530 -0.430644 0.032973 -0.172933 
838117	918374974621905097	0.388909 -0.182598 -0.271415 -0.205166 0.086639 -0.085354 
838304	2224692721737758878	0.369756 -0.107116 -0.115295 -0.011391 -0.112556 0.077594 
838770	17487179433107406201	0.192743 0.080601 -0.159654 -0.021503 0.005935 0.020135 
839271	10659701277675623346	0.028940 -0.225161 0.068545 -0.280512 0.119247 0.303893 
839499	3601036133216402435	0.088138 0.213521 -0.320038 0.261226 -0.240256 -0.608666 
839502	12198163923631102523	0.530044 -0.032849 -0.139343 0.100470 0.471011 -0.298422 
840640	7952214187572667243	-0.013154 -0.150414 -0.221959 -0.141588 0.077700 -0.055886 
840646	17942910564427552209	-0.053487 -0.250655 0.028699 0.160611 -0.161985 0.193597 
840716	11247835427368108726	0.086137 0.024724 -0.085153 -0.069153 -0.045703 0.021673 
842958	2103226785830073680	-0.104175 -0.048021 -0.106383 0.169092 0.001085 -0.070163 
843065	4290053209332222355	0.486201 -0.120165 -0.203678 -0.215970 0.077309 0.078693 
843959	10649406227006007869	0.454335 0.163827 0.111644 -0.053204 0.120902 -0.091891 
844304	16121140670411124246	-0.071712 -0.047541 0.213686 -0.052769 0.232659 0.006446 
844656	16625571624547321406	-0.061812 -0.105845 -0.041044 -0.109986 0.017285 -0.101474 
845536	16091704970014744201	-0.103490 0.038838 0.175151 0.115619 0.040800 0.006552 
845705	5618480618023435731	-0.108340 0.101033 0.095016 -0.091343 0.185860 0.027583 
845881	11357998891192770537	-0.087572 0.102838 -0.276517 0.249368 -0.057227 -0.114474 
845989	11278506432007873917	0.641430 0.098924 -0.155199 -0.223001 -0.111932 0.006398 
846248	12632965241125054300	-0.105053 -0.028239 0.263687 -0.026585 0.015258 0.105243 
846272	13545915504139447201	0.071253 -0.137002 -0.025525 -0.075373 0.138957 -0.009833 
846295	16589721334246174335	0.382246 0.130750 -0.032618 -0.222441 -0.031766 -0.142100 
846900	17803760755864978976	-0.140239 0.008673 0.203505 0.145471 -0.058101 -0.008174 
848096	6906853851372380699	0.214329 0.069423 0.046604 -0.182550 -0.010568 -0.061361 
848360	8019097439942573898	-0.123819 -0.152871 0.220776 0.083074 0.087491 0.011109 
849352	944134022598412588	0.069260 -0.131701 -0.231099 0.044236 0.013913 0.048240 
849796	5694225191094780960	-0.119142 0.056392 0.169045 0.043950 0.081152 -0.170056 
849901	5853511179509902986	0.017283 -0.099514 -0.364130 0.033402 -0.012266 -0.284584 
849955	17028589515748232146	-0.130888 -0.002803 -0.023391 -0.059043 -0.078450 -0.096276 
850220	6156907105715307336	-0.028599 -0.324501 -0.321650 -0.079471 -0.405894 0.102800 
851993	3549969098757178895	0.135469 0.078496 -0.197372 -0.234534 -0.217066 0.085281 
853256	5411351484633054857	0.226802 0.053316 -0.132238 -0.009380 0.065194 -0.034056 
853386	10056069437498544213	0.226283 0.216064 -0.229886 0.005134 0.003624 0.126827 
853767	15224717049495554169	0.433630 -0.115983 -0.092778 -0.053247 0.088854 -0.049973 
854548	10383575415029814471	-0.019889 0.195850 -0.437837 0.011446 -0.023682 0.148500 
854608	16004516675354787150	0.129623 0.009015 -0.015762 0.074797 -0.207990 0.152727 
855178	16691352268501325054	0.016835 -0.147622 -0.203958 0.203867 0.083606 0.082907 
855463	3177656288281903145	0.317151 -0.215542 -0.057003 -0.099601 -0.062685 0.040053 
856029	5259188052910238838	0.045727 0.214807 -1.015326 0.180622 -0.393490 -0.399466 
856636	4526766453392628775	0.541301 -0.061053 -0.154114 0.082317 0.001440 0.067474 
857201	15378699654587812266	0.098954 -0.186249 -0.238537 -0.164182 -0.071174 -0.166395 
857300	14329136328117470534	-0.028385 -0.015501 0.001800 -0.099803 -0.052540 0.042477 
858178	15722155039541512439	0.329833 -0.306413 -0.239940 0.024937 -0.095069 0.012646 
858227	13416819961079203544	0.287053 0.085085 -0.072754 0.096189 0.111681 0.027704 
858295	12873176722239631025	0.249737 -0.097820 0.298833 -0.045908 -0.112232 -0.065334 
858352	906262385279281190	0.217684 -0.038419 0.057115 -0.014122 -0.251498 0.064408 
858554	6022214343404170675	0.040580 -0.042504 -0.218513 -0.131122 -0.045647 -0.219057 
859143	7445869778446063386	-0.010551 -0.173974 0.041854 -0.126784 0.181169 -0.057117 
860331	16115724451687673514	0.068932 -0.058859 -0.143458 -0.255487 -0.077174 -0.087472 
860960	12584151044309565843	0.375084 0.063071 -0.078293 -0.166060 -0.119907 -0.027051 
861503	8943888894098814640	-0.093312 -0.063123 -0.141614 -0.177209 0.250281 -0.005317 
863114	6477911443741802920	0.061846 0.105408 0.023875 -0.230352 -0.038786 0.200431 
863817	206358706404723823	0.387794 -0.121329 -0.245538 0.185323 -0.055984 0.037890 
864080	1999838467953915181	-0.014222 0.123298 -0.031032 -0.008874 0.132773 -0.035309 
864829	1113522259856274597	0.276060 -0.155039 -0.161170 -0.005590 -0.103227 0.027996 
864854	18300395203547439660	0.151911 -0.173131 0.068505 -0.858542 0.280544 0.542555 
865034	15718448439512405657	0.225581 -0.160293 -0.124468 0.134584 -0.121084 0.013947 
866533	8917215734922045586	0.221829 -0.174110 -0.056607 -0.035705 -0.012058 0.043683 
866537	3328614237197870570	0.492885 0.031227 -0.094445 0.018267 -0.041978 -0.052905 
866957	6179442075135439710	0.006055 0.290316 0.439600 -0.751615 0.345092 0.507374 
867931	11020511823685060422	-0.099031 -0.134202 0.229483 -0.171613 0.187143 -0.223995 
867949	18166139595003406811	0.275005 0.141880 0.490398 -1.452705 0.352715 1.039770 
868057	2910383523178151101	0.175245 -0.133004 0.055033 -0.046748 -0.017026 -0.033917 
868990	5559810487155501136	0.012322 -0.319842 0.015916 0.105633 -0.182288 0.253010 
869338	1530965698467223274	0.167856 -0.343894 -0.763995 -0.064126 0.231695 0.058858 
869655	4870108219900124296	-0.107634 0.111351 0.104831 -0.019747 0.064432 -0.079788 
869704	3674563950226434361	0.330929 0.088784 -0.069597 0.130237 0.041412 -0.064502 
869936	16778209565515016836	-0.042356 0.037237 -0.080734 -0.038141 -0.043967 -0.226277 
870232	16595922298785876030	-0.112309 -0.051655 0.097417 0.115680 0.034650 -0.120623 
871468	15201782764953852109	0.351193 -0.002959 -0.017025 -0.046558 0.055064 -0.274463 
871822	846945275368815027	0.067439 -0.391338 -0.089328 -0.287998 0.027691 0.054298 
871973	2704432282068147441	-0.123098 0.013547 0.107859 0.148785 -0.053643 -0.034429 
872327	11680049169201533266	0.343829 -0.067544 -0.182522 -0.048157 -0.158596 0.125029 
872525	9529517513188242941	0.276506 -0.092205 -0.463186 -0.308785 0.461371 0.061191 
873468	956208466551665012	0.147216 0.018756 -0.079062 -0.064245 -0.006774 -0.088463 
873868	15618997041987618434	0.416264 -0.237196 -0.195521 -0.058708 -0.122176 0.110083 
874076	14188768559892920200	0.189581 -0.019410 -0.096773 -0.015144 0.085574 0.060226 
874210	1025807753319362645	-0.117756 -0.002396 0.153491 0.135422 -0.019329 0.005565 
874913	5474704644686436223	0.297901 0.243390 -0.084084 -0.165778 -0.169285 -0.036211 
875031	10498743990994489887	-0.125434 0.163095 0.082154 -0.025428 0.075172 0.082986 
875157	15399641765702786573	0.034185 0.016188 0.013220 -0.059922 -0.018088 -0.083893 
875838	5361559557957307196	0.253341 -0.225404 -0.183752 -0.080249 -0.119042 0.063604 
877774	12923946231303401553	0.313063 -0.140639 -0.028038 0.104968 0.125136 -0.256522 
878932	3190132561741924861	0.315359 -0.006893 -0.090007 -0.105670 0.094094 -0.069821 
880259	5055801372963028492	0.215406 -0.215337 -0.169934 -0.013223 -0.038203 -0.103259 
880338	4189390534150642348	0.202836 -0.224742 -0.090842 -0.168492 -0.159627 0.072477 
880456	6126857774967789543	0.050330 -0.109963 -0.093002 -0.172526 0.128945 0.070154 
880545	187055636970070461	0.523959 -0.211382 -0.164227 -0.341492 0.134466 0.012077 
880860	13095818680882741608	0.170561 -0.100897 -0.185142 0.283592 -0.009608 0.092462 
884009	10005942990667857163	0.348788 0.006601 0.089873 -0.010885 0.115700 0.044851 
885292	5543854707411400791	0.386882 0.030902 -0.104601 -0.189221 -0.149537 0.219119 
885589	8717886878544667832	-0.082376 0.091672 0.145676 -0.064616 0.041578 0.000232 
885771	13827376705899672017	-0.010807 -0.062341 -0.152155 -0.151323 -0.106480 0.088302 
885859	15634450705819188854	-0.029349 -0.119724 0.056181 -0.036333 0.016842 -0.143640 
886044	1579906729240523216	0.116423 0.035538 -0.304485 -0.178513 -0.019547 0.071307 
886463	292868665187892416	-0.120456 0.102693 0.181275 0.095680 -0.014855 0.029629 
886721	2833982316582588	-0.059682 -0.081103 -0.047642 -0.002734 -0.384695 0.086405 
886911	4766390099143825141	-0.143670 0.011698 0.112111 0.201093 -0.008090 -0.044852 
887086	14392402501459614972	-0.043797 -0.010828 0.053606 -0.155399 -0.080101 0.026724 
887190	8776735964316873549	-0.016024 -0.262993 -0.187197 -0.123597 0.020541 -0.033789 
887760	17950915596347768176	-0.102809 0.066517 0.247331 0.019937 0.128200 0.049859 
887893	11035647113796776641	0.196806 -0.148813 0.255981 -0.026133 0.468758 -0.124780 
888129	13003029419264673564	0.437516 -0.056402 0.030352 0.285037 -0.003228 0.159194 
889583	10969243285473134153	-0.108726 0.040439 0.209285 0.043616 0.239421 -0.290336 
889716	8308355874330552017	0.085355 -0.108343 -0.101200 0.090329 -0.126345 0.191711 
889963	3312329271799338375	-0.115755 0.100000 0.098600 0.057117 0.029496 0.020846 
890020	3343198148283136420	-0.046159 0.149770 0.112700 -0.066878 -0.214032 0.143753 
890326	1265247958358721926	0.348706 -0.041783 -0.357837 -0.130390 -0.017675 -0.107184 
890339	4468882553247972578	-0.034582 0.011158 -0.174467 -0.127031 -0.128841 0.020141 
890535	8902863437529400711	0.038712 0.156008 -0.009566 -0.068465 -0.006847 -0.247228 
890954	16600801883340963089	-0.111930 -0.062763 0.205003 0.131769 0.084596 0.045049 
891182	4632043737202412050	0.141828 -0.166240 -0.191962 0.032186 0.014884 -0.020589 
891252	5737033294626918422	-0.090807 -0.028353 -0.173032 0.034934 0.021014 0.016896 
892262	16600382845678908760	0.037710 -0.020654 -0.503668 -0.179456 -0.113839 -0.170845 
892772	6859055260090883343	-0.192771 -0.151593 -0.008086 -0.051078 0.013649 -0.197373 
893573	1005140745750796459	-0.067785 -0.145866 -0.048348 0.136485 0.041443 -0.048167 
893949	8855203291247256452	-0.097146 -0.078999 0.091278 -0.028370 -0.066611 0.004818 
894241	2560285244343865596	0.062077 0.085016 0.238282 -0.029285 0.125906 -0.159791 
894407	12353314597122502635	0.210303 -0.092525 -0.154889 0.052737 -0.007096 0.051629 
894444	14704372582977489177	0.059880 -0.037310 -0.080707 0.087574 0.231749 -0.119701 
894867	3343771080814416263	0.275342 0.080233 -0.110106 -0.032824 -0.038024 0.143475 
894896	2089013515404709129	0.245391 0.033539 -0.158594 0.091301 0.008440 0.027916 
895775	14771562490063129293	0.019167 -0.019449 -0.174922 -0.145470 0.188367 -0.117765 
895843	8074146610969348851	0.315878 0.480554 -0.131854 0.024331 -0.286940 0.164175 
896270	17477828733053179311	0.341400 -0.011287 0.045021 -0.178108 -0.154064 -0.077213 
897025	15353730711523612861	-0.054634 -0.099978 -0.004841 0.202243 0.011431 0.074274 
898094	12866839870732863134	0.240719 -0.405008 0.038027 0.149938 0.182796 -0.135852 
898627	5050292110601456553	0.068341 0.107806 0.109110 0.020517 -0.112471 -0.103608 
899452	17400818465600805199	0.514023 0.075885 -0.100633 0.056448 -0.090124 0.193013 
900334	2299455227694478006	0.311152 -0.171282 -0.240357 0.065806 0.123783 -0.161858 
902150	6149913873111918099	0.548600 -0.112039 -0.048439 0.033150 0.349281 -0.195417 
902370	4129545802622360805	0.253401 0.100181 -0.197913 -0.105029 -0.028379 0.037471 
902426	2321020378576072358	0.040310 -0.037713 -0.220774 -0.170515 0.019204 0.040382 
903772	7911257934569907569	-0.095960 -0.084037 0.157930 -0.069393 -0.139405 -0.024294 
903909	17976663203160270101	0.176407 -0.054411 -0.017197 -0.079132 -0.143399 -0.062406 
904943	15000650694986353339	0.234502 -0.040877 -0.080071 0.047133 -0.149658 0.028522 
905414	3574384319337534303	-0.069554 -0.138361 0.052101 0.066494 0.038440 -0.088324 
906024	12468758047931776585	0.241281 -0.121376 -0.140636 -0.055048 -0.096809 0.128322 
906833	15708456539753968559	-0.153421 0.177244 0.238332 0.002470 0.157295 -0.025174 
908460	14605583328237889547	0.047885 0.099432 0.429385 -0.075951 -0.089732 0.149520 
908749	11590713753315287410	-0.106671 -0.041164 0.211839 -0.001033 0.035841 0.041473 
908762	6334601580639476553	0.630008 0.001278 -0.200972 -0.176144 -0.069019 0.043886 
909150	9467436762246596813	0.109260 -0.028238 -0.029621 -0.017749 0.043941 -0.085300 
910270	10716037076622172495	0.138409 -0.147802 -0.578499 -0.010565 -0.052535 0.103233 
911612	1372590479677424440	0.323401 0.033968 -0.032011 0.003577 -0.068043 -0.109839 
912593	8900928657137835941	-0.043182 -0.107880 -0.116034 0.033777 0.094314 -0.146740 
912996	7150888924455428594	0.058845 -0.068175 -0.259245 -0.089141 0.157670 -0.260543 
913760	8435281658988319386	0.338088 0.086550 -0.257365 -0.088856 -0.078452 0.082966 
914847	2131477961417257590	0.341854 -0.013453 -0.166000 0.062107 -0.322066 -0.150907 
915226	12402062100813385439	0.338414 -0.010877 -0.152587 -0.132553 0.221524 -0.045127 
915948	4182416663779939367	-0.094343 0.064040 0.191820 0.072165 -0.171875 -0.026663 
916000	17402844321137207444	0.376688 -0.014584 -0.340529 -0.047022 -0.130406 0.100681 
916011	1474499099632567093	0.149295 0.072145 0.007700 0.245945 -0.024373 0.069212 
916108	4571013620177205799	0.175345 0.040104 -0.154903 -0.024414 -0.250326 0.131983 
916507	13124991117309815290	-0.100761 0.009499 0.097532 0.129807 -0.094888 0.044183 
916658	6154696114900837171	0.147435 0.142410 -0.015239 -0.118387 -0.166835 -0.131606 
918069	16443881489084081442	0.011246 -0.289767 -0.235155 0.088674 -0.209695 0.348914 
918252	5352203221312526996	-0.112524 0.274738 0.380942 -0.194066 0.244011 0.178280 
920050	11389332143701295311	0.221314 0.052625 -0.126576 0.132596 0.095118 0.154885 
920071	2950414113336979462	0.347728 -0.134036 -0.230822 -0.062798 0.078314 0.059315 
920461	8036802835213876756	-0.114175 0.136507 0.185310 0.009364 0.067203 -0.053675 
921277	8730512882600971656	-0.106666 1.013992 1.744379 -0.282247 0.111296 0.122552 
922014	14501903579147603430	0.144330 0.260866 -0.150611 -0.268626 0.122309 -0.104782 
922700	1632864070957206900	0.417398 0.119946 -0.222838 0.005802 -0.076038 -0.199056 
923149	16144945499558922345	0.385943 -0.266406 -0.163568 -0.026149 -0.050602 0.020573 
924330	4029998121904994138	0.095708 -0.047334 -0.182750 -0.071357 -0.082183 -0.137938 
924688	4214495160030132500	0.399622 0.094194 -0.005653 -0.112674 -0.247962 -0.034250 
924713	16379807098610835436	-0.001918 0.177913 -0.155113 -0.259354 -0.275318 -0.074345 
925488	16562032598945511382	0.515541 -0.072143 -0.155150 -0.108013 0.281425 -0.027886 
926156	5225835472966370400	-0.033356 -0.252609 -0.115803 0.078033 0.043659 -0.136242 
926356	17853665499687867577	-0.016150 0.329469 -0.264510 -0.150774 0.259017 -0.158353 
927067	14874136179688974679	-0.078440 -0.069188 -0.246062 0.007673 0.001121 -0.086260 
927444	16670868237962245250	0.155972 -0.117414 -0.109189 0.067703 -0.077840 0.074053 
928364	7118701439953968978	0.212372 0.792970 -1.031063 -0.808739 0.843648 0.625285 
928535	16651358203650222343	0.020012 -0.177777 -0.320533 0.088623 -0.026747 -0.186217 
928546	17023153869383815010	0.053825 -0.109449 -0.073301 -0.135580 -0.168519 -0.036213 
928687	11911135176014623226	0.193020 -0.044715 -0.046917 -0.092578 -0.067792 0.072930 
928726	15365901159377178215	0.159992 0.114820 -0.052462 -0.115278 -0.129168 -0.012624 
928993	6916461939186080156	0.447406 -0.118860 0.019323 -0.308043 0.083008 0.030212 
929317	18067764637674485264	-0.105179 0.002592 0.113267 0.115185 0.197605 0.046598 
929517	7818919415223439141	-0.007496 -0.098915 -0.096920 0.245455 -0.151089 0.284998 
930493	12505315301459885247	-0.099891 -0.039384 0.124273 0.056072 0.125349 -0.315174 
931219	2487582957293510166	-0.077739 0.034450 -0.059697 0.093325 -0.073142 0.129519 
931561	12139178831545708605	0.600294 0.032237 -0.114895 0.102469 -0.168669 0.174139 
932036	5587145197303086640	0.528545 0.006511 -0.069097 0.002060 -0.301536 0.031272 
932716	7064094446966968084	0.350899 -0.058620 -0.833706 -0.190853 -0.031635 0.043728 
933174	3986198144732884769	0.116883 -0.059307 -0.248617 -0.061009 0.019462 -0.107922 
933520	9721720980826768169	0.616590 0.048557 -0.262972 -0.109708 -0.110690 -0.159289 
934720	15345688720442955222	0.308952 -0.170023 -0.182347 -0.065827 -0.071982 0.100178 
934954	11646542815226138838	0.296363 -0.096606 -0.288247 -0.094863 -0.178017 0.047682 
936538	16426472581847631762	-0.075580 0.199036 0.135929 -0.040152 0.132851 0.091999 
936819	11840574459668619471	0.112297 0.016085 -0.082023 0.060832 0.045543 -0.183145 
936828	10246352567839494179	-0.110896 0.024536 0.157017 0.138357 0.041096 0.023627 
937098	14627323774801870323	-0.026272 -0.043952 -0.288431 -0.322715 0.123778 -0.030921 
937535	11646758532190033682	0.298897 0.100796 -0.223469 0.048678 0.125419 -0.029645 
937651	11072762458394596472	-0.033765 0.073470 0.202208 0.096913 -0.075105 0.062624 
937774	9151529120923814929	0.036644 -0.126360 0.016888 -0.309311 0.233219 0.177860 
938423	17871454010746763531	0.380858 -0.035846 -0.219394 -0.169836 -0.066423 0.120917 
939290	12401463515063553094	-0.000123 0.000288 -0.185068 -0.062880 0.160930 0.081555 
939367	1666292947044370940	0.319958 -0.238403 -0.110672 0.108912 0.098686 0.149933 
939971	10744161647696591316	-0.129246 -0.056392 0.207786 0.013780 0.051984 -0.018551 
942004	13355765427491793488	0.234193 0.025945 -0.279282 0.072331 -0.052640 0.234896 
942573	2064565685017161312	0.439649 0.010801 -0.300269 -0.030971 -0.092190 -0.303990 
943052	8055978885839517137	-0.153380 0.115154 0.154192 0.011835 0.150610 -0.073972 
943150	15630684976119627013	-0.077945 -0.086212 0.014322 0.110423 0.102915 -0.006590 
944027	6587432730750166193	-0.021699 0.146929 0.278409 0.026219 -0.210386 0.058189 
